customer_id,recency,frequency,monetary,avg_purchase_value,avg_time_on_site,avg_clicks,recency_score,frequency_score,monetary_score,rfm_score,rfm_value,cluster,segment,segment_description
58393,2,2,364.02,182.01,290.1,11.5,5,5,4,554,14,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
58396,7,1,165.45,165.45,12.7,18.0,3,4,3,343,10,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58398,1,1,171.51,171.51,50.7,20.0,5,4,3,543,12,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58402,7,1,304.42,304.42,6.6,19.0,3,4,4,344,11,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58403,8,1,117.69,117.69,13.1,11.0,2,4,2,242,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58405,3,1,5.87,5.87,9.3,6.0,4,4,1,441,9,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58406,8,1,186.41,186.41,15.0,24.0,2,4,3,243,9,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58407,7,1,207.61,207.61,47.9,12.0,3,4,3,343,10,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58413,7,1,262.87,262.87,40.2,12.0,3,4,4,344,11,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58416,3,1,194.56,194.56,24.1,16.0,4,4,3,443,11,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58417,9,1,9.02,9.02,26.9,7.0,1,4,1,141,6,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58420,9,1,94.13,94.13,11.0,9.0,1,4,2,142,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58421,3,1,409.24,409.24,37.8,8.0,4,4,4,444,12,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58422,8,2,563.88,281.94,39.8,18.5,2,5,5,255,12,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
58424,8,1,274.01,274.01,32.0,18.0,2,4,4,244,10,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58426,8,1,20.24,20.24,8.0,7.0,2,4,1,241,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58429,3,1,129.9,129.9,36.9,11.0,4,4,2,442,10,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58431,3,1,2.16,2.16,22.1,6.0,4,4,1,441,9,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58432,2,1,12.96,12.96,538.0,6.0,5,4,1,541,10,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58433,5,1,88.35,88.35,12.3,7.0,3,4,2,342,9,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58435,7,1,99.51,99.51,20.1,15.0,3,4,2,342,9,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58436,8,1,115.2,115.2,57.5,10.0,2,4,2,242,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58438,4,2,477.40000000000003,238.70000000000002,58.300000000000004,24.0,4,5,5,455,14,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
58439,7,1,105.44,105.44,9.7,8.0,3,4,2,342,9,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58441,7,1,327.21,327.21,53.6,27.0,3,4,4,344,11,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58442,9,1,23.04,23.04,4.0,8.0,1,4,1,141,6,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58443,4,3,621.36,207.12,25.8,17.333333333333332,4,5,5,455,14,3,Champions,"Best customers - Buy frequently, spend the most, and purchased recently"
58444,7,2,305.19,152.595,16.15,16.5,3,5,4,354,12,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
58445,7,1,11.93,11.93,24.9,6.0,3,4,1,341,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58447,7,2,348.61,174.305,33.05,10.5,3,5,4,354,12,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
58450,9,1,345.96,345.96,34.1,18.0,1,4,4,144,9,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58454,5,1,310.06,310.06,17.8,31.0,3,4,4,344,11,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58457,4,1,174.5,174.5,42.0,11.0,4,4,3,443,11,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58458,7,1,251.84,251.84,15.8,7.0,3,4,4,344,11,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58460,5,1,1.65,1.65,10.6,6.0,3,4,1,341,8,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58463,7,1,405.19,405.19,28.3,25.0,3,4,4,344,11,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58464,5,2,422.06,211.03,21.5,18.5,3,5,5,355,13,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
58465,9,1,332.14,332.14,6.9,6.0,1,4,4,144,9,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58468,5,1,9.91,9.91,18.9,6.0,3,4,1,341,8,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58469,9,1,138.51,138.51,14.8,12.0,1,4,3,143,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58472,3,3,230.92000000000002,76.97333333333334,15.166666666666666,10.0,4,5,3,453,12,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
58473,10,1,176.31,176.31,23.6,21.0,1,4,3,143,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58474,7,1,427.73,427.73,41.1,28.0,3,4,5,345,12,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58476,3,2,886.1099999999999,443.05499999999995,39.15,13.5,4,5,5,455,14,3,Champions,"Best customers - Buy frequently, spend the most, and purchased recently"
58477,3,1,312.87,312.87,61.3,21.0,4,4,4,444,12,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58479,4,1,8.39,8.39,21.3,6.0,4,4,1,441,9,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58482,7,2,197.95999999999998,98.97999999999999,13.15,11.5,3,5,3,353,11,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
58484,6,1,58.19,58.19,13.2,0.0,3,4,2,342,9,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58485,7,1,8.32,8.32,28.9,6.0,3,4,1,341,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58486,4,1,219.88,219.88,66.3,14.0,4,4,3,443,11,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58488,7,1,662.07,662.07,35.2,46.0,3,4,5,345,12,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58492,9,1,410.25,410.25,34.8,22.0,1,4,4,144,9,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58493,2,1,284.79,284.79,605.0,10.0,5,4,4,544,13,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58495,7,1,165.7,165.7,30.6,8.0,3,4,3,343,10,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58496,9,1,21.35,21.35,5.7,7.0,1,4,1,141,6,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58500,7,1,172.27,172.27,12.3,21.0,3,4,3,343,10,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58505,5,1,30.53,30.53,17.1,9.0,3,4,1,341,8,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58506,7,1,57.0,57.0,14.5,7.0,3,4,2,342,9,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58510,7,1,452.98,452.98,54.0,26.0,3,4,5,345,12,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58513,7,2,605.06,302.53,50.25,25.0,3,5,5,355,13,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
58522,2,1,33.99,33.99,576.0,9.0,5,4,1,541,10,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58523,3,1,64.53,64.53,20.0,8.0,4,4,2,442,10,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58527,4,1,65.3,65.3,33.0,7.0,4,4,2,442,10,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58528,10,1,355.23,355.23,12.2,38.0,1,4,4,144,9,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58530,7,1,12.26,12.26,8.1,6.0,3,4,1,341,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58532,7,2,78.19,39.095,8.25,9.0,3,5,2,352,10,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
58533,10,1,10.31,10.31,9.3,7.0,1,4,1,141,6,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58534,10,2,393.47,196.735,14.95,16.5,1,5,4,154,10,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
58535,7,1,92.01,92.01,18.3,8.0,3,4,2,342,9,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58536,8,1,14.84,14.84,19.3,7.0,2,4,1,241,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58537,7,1,75.67,75.67,10.3,12.0,3,4,2,342,9,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58539,5,1,181.02,181.02,24.3,13.0,3,4,3,343,10,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58541,3,2,168.89,84.445,20.55,10.5,4,5,3,453,12,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
58544,3,2,454.08,227.04,38.95,14.0,4,5,5,455,14,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
58545,3,3,289.23,96.41000000000001,16.733333333333334,10.666666666666666,4,5,4,454,13,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
58546,1,1,67.41,67.41,12.6,6.0,5,4,2,542,11,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58550,7,1,297.58,297.58,53.9,6.0,3,4,4,344,11,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58553,8,1,47.83,47.83,2.4,8.0,2,4,1,241,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58556,7,1,369.76,369.76,47.8,40.0,3,4,4,344,11,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58561,10,1,31.52,31.52,10.2,7.0,1,4,1,141,6,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58563,10,1,27.42,27.42,14.0,6.0,1,4,1,141,6,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58565,10,1,155.45,155.45,30.6,20.0,1,4,3,143,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58571,7,1,142.9,142.9,28.3,6.0,3,4,3,343,10,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58573,10,1,163.05,163.05,11.4,17.0,1,4,3,143,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58577,7,1,143.28,143.28,15.5,12.0,3,4,3,343,10,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58578,7,1,46.67,46.67,11.3,7.0,3,4,1,341,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58580,7,1,64.31,64.31,7.1,8.0,3,4,2,342,9,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58581,3,2,237.74,118.87,16.9,12.5,4,5,4,454,13,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
58586,3,1,73.14,73.14,9.4,7.0,4,4,2,442,10,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58590,9,1,38.25,38.25,8.6,7.0,1,4,1,141,6,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58592,7,1,28.5,28.5,20.3,7.0,3,4,1,341,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58595,8,1,44.04,44.04,11.2,10.0,2,4,1,241,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58596,1,2,642.1899999999999,321.09499999999997,31.049999999999997,28.0,5,5,5,555,15,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
58599,9,1,68.28,68.28,3.1,11.0,1,4,2,142,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58600,4,1,898.58,898.58,98.9,34.0,4,4,5,445,13,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58601,10,1,300.08,300.08,13.2,35.0,1,4,4,144,9,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58603,7,1,124.72,124.72,18.5,13.0,3,4,2,342,9,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58606,9,1,27.78,27.78,23.7,9.0,1,4,1,141,6,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58607,10,1,0.46,0.46,35.2,6.0,1,4,1,141,6,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58610,8,1,178.19,178.19,38.9,16.0,2,4,3,243,9,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58611,4,1,132.87,132.87,22.0,19.0,4,4,3,443,11,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58614,5,2,780.27,390.135,39.75,28.5,3,5,5,355,13,3,Champions,"Best customers - Buy frequently, spend the most, and purchased recently"
58616,2,2,297.34000000000003,148.67000000000002,297.6,18.0,5,5,4,554,14,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
58620,1,1,200.88,200.88,32.1,23.0,5,4,3,543,12,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58623,3,1,281.77,281.77,60.7,9.0,4,4,4,444,12,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58624,7,1,341.98,341.98,8.0,34.0,3,4,4,344,11,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58627,2,2,367.66999999999996,183.83499999999998,304.55,20.0,5,5,4,554,14,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
58629,1,2,99.47999999999999,49.739999999999995,28.0,8.0,5,5,2,552,12,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
58632,3,1,523.19,523.19,3.1,56.0,4,4,5,445,13,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58637,7,1,392.19,392.19,14.3,43.0,3,4,4,344,11,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58639,7,1,47.51,47.51,43.0,7.0,3,4,1,341,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58643,7,1,80.76,80.76,16.8,13.0,3,4,2,342,9,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58644,7,1,436.88,436.88,29.5,34.0,3,4,5,345,12,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58647,7,1,152.3,152.3,16.0,8.0,3,4,3,343,10,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58651,8,1,288.99,288.99,13.2,6.0,2,4,4,244,10,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58653,4,2,261.55,130.775,23.9,13.0,4,5,4,454,13,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
58658,2,1,24.12,24.12,539.0,7.0,5,4,1,541,10,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58660,7,1,828.07,828.07,17.1,8.0,3,4,5,345,12,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58661,7,1,95.76,95.76,9.2,15.0,3,4,2,342,9,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58665,8,1,230.11,230.11,41.5,9.0,2,4,3,243,9,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58668,8,1,156.97,156.97,30.7,17.0,2,4,3,243,9,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58671,7,1,180.12,180.12,15.0,9.0,3,4,3,343,10,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58673,2,2,826.4000000000001,413.20000000000005,335.8,31.5,5,5,5,555,15,3,Champions,"Best customers - Buy frequently, spend the most, and purchased recently"
58674,7,2,228.32,114.16,16.6,14.0,3,5,3,353,11,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
58678,4,3,274.73,91.57666666666667,53.666666666666664,8.333333333333334,4,5,4,454,13,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
58683,7,2,190.08,95.04,17.6,10.5,3,5,3,353,11,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
58684,4,2,280.96,140.48,24.65,19.0,4,5,4,454,13,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
58688,5,3,384.45000000000005,128.15,17.633333333333333,10.333333333333334,3,5,4,354,12,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
58691,9,1,428.38,428.38,32.5,35.0,1,4,5,145,10,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58693,5,1,118.63,118.63,6.0,15.0,3,4,2,342,9,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58694,8,1,307.34,307.34,43.0,24.0,2,4,4,244,10,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58697,10,1,20.96,20.96,11.4,8.0,1,4,1,141,6,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58699,8,1,218.61,218.61,34.7,11.0,2,4,3,243,9,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58701,4,1,479.71,479.71,35.8,46.0,4,4,5,445,13,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58702,2,2,159.81,79.905,280.75,7.5,5,5,3,553,13,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
58707,3,1,297.03,297.03,27.5,20.0,4,4,4,444,12,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58711,10,1,82.29,82.29,97.1,10.0,1,4,2,142,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58714,7,1,411.55,411.55,41.8,13.0,3,4,4,344,11,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58717,5,1,3.38,3.38,15.8,6.0,3,4,1,341,8,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58721,7,1,252.82,252.82,30.0,21.0,3,4,4,344,11,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58722,7,1,162.99,162.99,22.4,14.0,3,4,3,343,10,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58723,4,2,259.02,129.51,11.8,15.0,4,5,4,454,13,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
58724,9,1,333.92,333.92,21.6,19.0,1,4,4,144,9,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58731,7,1,7.59,7.59,22.4,6.0,3,4,1,341,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58740,9,1,206.98,206.98,19.9,18.0,1,4,3,143,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58741,1,1,155.66,155.66,22.5,7.0,5,4,3,543,12,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58748,3,1,17.6,17.6,38.8,7.0,4,4,1,441,9,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58753,1,1,72.27,72.27,59.5,9.0,5,4,2,542,11,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58755,8,1,407.44,407.44,43.4,9.0,2,4,4,244,10,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58756,1,2,310.92,155.46,30.05,13.5,5,5,4,554,14,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
58759,1,1,485.68,485.68,57.8,10.0,5,4,5,545,14,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58760,2,1,47.0,47.0,566.0,6.0,5,4,1,541,10,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58761,5,2,320.72,160.36,30.25,14.0,3,5,4,354,12,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
58762,6,2,96.17,48.085,12.55,9.0,3,5,2,352,10,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
58764,2,1,54.92,54.92,584.0,7.0,5,4,1,541,10,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58765,7,2,281.65,140.825,16.85,12.5,3,5,4,354,12,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
58766,2,4,612.0,153.0,155.675,17.0,5,5,5,555,15,3,Champions,"Best customers - Buy frequently, spend the most, and purchased recently"
58767,3,1,194.99,194.99,21.7,15.0,4,4,3,443,11,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58768,8,2,42.54,21.27,30.05,7.5,2,5,1,251,8,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
58772,7,1,23.12,23.12,52.8,7.0,3,4,1,341,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58775,1,1,115.41,115.41,64.5,8.0,5,4,2,542,11,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58776,5,2,455.15,227.575,22.95,19.0,3,5,5,355,13,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
58777,3,2,1122.67,561.335,53.0,36.0,4,5,5,455,14,3,Champions,"Best customers - Buy frequently, spend the most, and purchased recently"
58780,4,1,213.93,213.93,84.3,22.0,4,4,3,443,11,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58781,5,1,489.47,489.47,73.4,26.0,3,4,5,345,12,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58783,3,3,491.63,163.87666666666667,25.899999999999995,18.333333333333332,4,5,5,455,14,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
58785,3,1,452.63,452.63,10.8,17.0,4,4,5,445,13,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58786,4,1,2.68,2.68,10.1,6.0,4,4,1,441,9,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58788,2,2,340.34,170.17,269.3,17.5,5,5,4,554,14,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
58789,8,1,50.6,50.6,10.6,10.0,2,4,1,241,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58790,7,1,322.37,322.37,37.6,37.0,3,4,4,344,11,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58792,7,1,347.76,347.76,55.4,14.0,3,4,4,344,11,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58796,4,1,218.46,218.46,22.6,27.0,4,4,3,443,11,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58798,9,1,77.28,77.28,47.4,10.0,1,4,2,142,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58802,5,1,72.36,72.36,12.7,9.0,3,4,2,342,9,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58804,10,1,31.0,31.0,8.8,8.0,1,4,1,141,6,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58805,2,1,227.1,227.1,554.0,26.0,5,4,3,543,12,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58808,9,1,657.25,657.25,56.7,25.0,1,4,5,145,10,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58809,4,1,67.88,67.88,21.1,12.0,4,4,2,442,10,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58810,9,1,219.61,219.61,5.9,15.0,1,4,3,143,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58812,3,1,15.65,15.65,31.2,7.0,4,4,1,441,9,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58813,10,1,168.78,168.78,32.3,23.0,1,4,3,143,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58815,7,1,468.1,468.1,20.2,39.0,3,4,5,345,12,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58817,7,1,761.17,761.17,98.3,58.0,3,4,5,345,12,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58818,8,1,181.53,181.53,17.4,12.0,2,4,3,243,9,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58820,5,2,243.08,121.54,22.150000000000002,10.0,3,5,4,354,12,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
58827,1,1,94.53,94.53,13.4,11.0,5,4,2,542,11,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58830,1,1,136.61,136.61,15.3,17.0,5,4,3,543,12,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58833,4,1,332.54,332.54,39.9,38.0,4,4,4,444,12,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58834,10,1,662.36,662.36,46.4,39.0,1,4,5,145,10,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58835,5,1,107.78,107.78,13.7,12.0,3,4,2,342,9,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58836,4,1,18.14,18.14,16.3,7.0,4,4,1,441,9,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58839,3,1,116.37,116.37,25.2,13.0,4,4,2,442,10,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58844,8,1,192.82,192.82,18.0,15.0,2,4,3,243,9,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58849,5,1,107.95,107.95,29.6,7.0,3,4,2,342,9,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58856,8,1,480.59,480.59,58.6,23.0,2,4,5,245,11,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58858,9,1,197.09,197.09,27.9,17.0,1,4,3,143,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58861,8,1,67.26,67.26,32.6,9.0,2,4,2,242,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58862,10,1,106.63,106.63,19.6,15.0,1,4,2,142,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58866,1,1,245.51,245.51,19.9,9.0,5,4,4,544,13,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58871,4,1,68.24,68.24,19.0,7.0,4,4,2,442,10,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58872,5,1,277.16,277.16,31.5,23.0,3,4,4,344,11,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58873,7,1,36.66,36.66,8.7,10.0,3,4,1,341,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58874,2,2,548.6,274.3,307.05,26.0,5,5,5,555,15,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
58879,7,2,336.24,168.12,16.35,16.5,3,5,4,354,12,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
58880,2,3,472.03,157.34333333333333,194.1,13.0,5,5,5,555,15,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
58881,7,1,37.07,37.07,59.6,7.0,3,4,1,341,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58882,8,1,7.66,7.66,8.8,6.0,2,4,1,241,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58883,1,1,6.56,6.56,28.7,6.0,5,4,1,541,10,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58885,7,1,42.76,42.76,11.0,10.0,3,4,1,341,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58887,7,1,326.61,326.61,7.7,19.0,3,4,4,344,11,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
58888,4,1,47.41,47.41,36.9,9.0,4,4,1,441,9,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58891,2,2,82.45,41.225,274.6,5.5,5,5,2,552,12,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
58895,1,1,461.62,461.62,24.8,26.0,5,4,5,545,14,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
58896,3,1,348.77,348.77,39.0,18.0,4,4,4,444,12,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
